"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Rwanda","RWA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","","0.3","","","","","0.56","","","","","","0.89","","","","","","","","","","","","1.169","","","11.875","10.759","11.236","11.829","15.775","15.084","12.352","11.331",
"South Asia","SAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36331108193892","","","","","","2.8714984635458","","","","","3.91116169185226","","","","","3.17003308484017","","3.232501737788","","","","","","7.59582975276584","6.47683021043448","7.81780734350757","6.35756829068924","4.79261898520551","4.0778870112508","4.17240444926015",
"Saudi Arabia","SAU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","","","","","","","4.346","4.57","4.618","5.265","5.563","5.822","6.051","6.254","5.734","5.085","5.377","5.55","","5.622","5.6","5.877","5.6","5.6","5.89","6.029","5.636","7.66","6.621","5.589","4.008","3.518",
"Sudan","SDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","19.4","","","","","13.2","","12.1","13.11","","","","","","","","","","","","","","","","","","","","","","15.566","13","","17.44","","","","","","","","","","","7.53","","",
"Senegal","SEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65","","","","10.03","","","","","2.853","","","","6.757","4.455","4.078","","2.863","","","5.062","4.686","5.775",
"Singapore","SGP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","6.06","4.8","4.7","4.51","3.97","4.55","4.48","3.93","2.26","2.12","1.8","1.65","1.5","1.69","2.69","4.27","6.84","5","3.55","2.35","","2.18","3.09","3.07","3.03","3.3","3.57","2.5","3.41","4.85","3.7","3.76","5.65","5.93","5.84","5.59","4.48","3.9","3.96","5.86","4.12","3.89","3.72","3.86","3.74","3.79","4.08","4.2","","3.1","4.1","4.64","3.591","3.444","2.737",
"Solomon Islands","SLB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02","","","","0.694","","","","","","","","","","","",
"Sierra Leone","SLE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.879","3.42","","","","","","","","","","4.678","","","","3.192","","","","","","",
"El Salvador","SLV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","3.73","6.79","13.34","","","","","16.95","8.63","","9.37","8.35","9.96","7.53","7.88","9.94","7.68","7.65","7.68","7.98","7.1","7.3","6.96","6.96","6.2","6.9","6.8","7.22","6.57","6.41","5.88","7.33","4.893","4.297","3.843","3.693","4.154","3.998","4.418","4.385","4.006","4.17","5.008","4.327","2.999","2.992","",
"San Marino","SMR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","4.8","5.8","","","","7.2","6.9","6.9","6.2","6","5.3","5.5","4.3","4.2","5.1","3.9","3.9","5.1","4.4","4.1","3","2.8","","","","","2.11","1.63","","","4.02","4.37","5.06","5.19","6.08","6.61","7.38","6.45","7.89","7.83","7.54","7.23","6.34","4.91","","",
"Somalia, Fed. Rep.","SOM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.828","","","","","",
"Serbia","SRB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4","13.2","13.8","13.7","13.7","12.6","12.8","13.8","15.2","18.5","20.85","20.85","18.06","13.67","16.116","19.204","22.959","24","22.154","19.223","17.66","15.257","13.477","12.733","10.395","9.011","9.843","8.439","8.268","7.24",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.298","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","0.61","0.57","0.7","0.56","0.48","0.34","","","","","","","","","","","","","","","","14.4","15.73","17.63","16.36","16.12","16.47","16.65","","","","","","13.59","","","","","8.808","","","","","","","",
"Suriname","SUR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","16.37","19.53","","15.51","15.65","","17.28","15.64","12.7","8.39","10.88","10.56","10.63","13.6","","","","","9.49","","","","","8.72","7.15","7.54","8.1","6.6","6.94","7.22","7.917","","","","","","","","",
"Slovak Republic","SVK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","13.645","13.103","11.328","11.882","12.421","16.099","18.546","19.148","18.541","17.549","18.206","16.276","13.395","11.16","9.514","12.023","14.387","13.634","13.966","14.226","11.536","11.492","9.679","8.142","6.544","5.761","6.719","6.894","6.143","5.843","5.335",
"Slovenia","SVN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.08","","8.51","8.24","7.15","6.879","6.648","7.39","7.324","6.918","5.682","5.922","6.479","6.012","6.506","5.95","4.818","4.371","5.858","7.236","8.166","8.841","10.103","9.668","8.962","8","6.564","5.108","4.446","4.971","4.744","4.011","3.652","3.697",
"Sweden","SWE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","1.89","1.51","2.55","2.7","2.46","1.98","1.62","1.61","","","","","","3.14","3.48","3.07","2.83","2.23","2.15","","1.46","1.742","3.127","5.591","9.187","9.491","8.897","9.547","10.359","8.941","7.607","5.466","4.73","4.965","5.555","6.693","7.81","7.066","6.161","6.235","8.351","8.61","7.804","7.976","8.052","7.954","7.432","6.99","6.718","6.365","6.833","8.291","8.803","7.417","7.611","8.306",
"Eswatini","SWZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.65","","22.5","","","","","","","","","","28.24","","","","","","","","","22.718","","","","","34.153","","34.61","",
"Sint Maarten (Dutch part)","SXM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.35","","","","","","","","9.81","","","5.5","","","","","","4.11","","","3.841","4.151","3.965","3.715","3.528","2.966","4.311","","","2.934","2.593",
"Syrian Arab Republic","SYR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.3","6.4","7.5","4.7","4.5","5.1","4.81","6.2","5","4.5","3.8","","","","4.24","4.7","","","","","5.78","","6.75","","7.4","7.5","7.2","","","","7.6","","11.63","11.68","10.28","","","8.17","8.42","10.94","8.14","8.61","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.71","6.18","7.77","9.86","8.04","7.45","5.43","8.3","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","","","","","","","","","","","","","","","","","","","","","","","","1.135","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75762756237607","2.57237388070758","2.54760222267913","2.79371137250645","3.11860321825038","3.05536822733482","3.22735965043716","3.32189979028154","3.5518874856757","3.6088443895079","4.07894938342172","3.78916766484944","4.21179881333051","4.3091943971776","4.33716317984073","4.47588174303605","4.378078409723","4.20933102066523","4.38068337650941","4.22341441916056","3.93499251300714","3.87505367889353","3.79978976338522","3.74201525143652","3.75915789834287","","","3.52925156009553","4.2959664288698","4.33704444038144","4.82179514809106","4.54924606708269","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42033364202944","6.82711759304488","8.27109629518762","8.42733943557245","8.99963500532131","9.89948271334258","10.3170793453992","11.3383010014579","10.105261297086","10.1035872771983","9.68945789926009","9.5612424018752","9.31605153782477","8.56331133097224","8.25245266448275","7.53392212515399","7.41239571097461","9.23707749856962","8.80521350452303","8.04868405820163","7.55529628455004","7.60734326320988","7.54312871464504","7.52570037744673","7.38767392358669","7.10299911751909","6.85858801899335","6.92449398253101","7.15483535048623","6.87354095574837","5.6097221680126","4.9993875037861","",
"Togo","TGO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.229","","","","10.624","1.982","","","","2.204","","3.744","","2.036","","","1.965","","",
"Thailand","THA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","0.19","0.51","0.43","0.47","0.45","0.6","0.9","0.75","0.92","0.93","1.26","2.66","2.9","2.9","4.93","3.5","5.77","3.04","1.39","2.21","2.63","1.35","1.49","1.347","1.1","1.071","0.873","3.404","2.968","2.389","2.6","","1.54","1.51","1.35","1.22","1.18","1.18","1.49","0.622","0.66","0.58","0.249","0.576","0.597","0.688","0.83","0.765","0.716","1.099","1.215","0.94","0.733","0.781",
"Tajikistan","TJK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","1.2","1.7","2","2.6","2.7","3.2","3","2.7","2.3","2.5","3.85","2","2","2.2","2.874","","11.5","","","","","","","0.081","","","","","","","","",
"Turkmenistan","TKM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28790868740132","","6.69556472188764","6.49275516247243","","8.39879395348984","8.89037622753917","8.54248848807954","9.13544210467547","10.0489599613656","","9.40003622142048","9.76436100322985","9.53929916467695","8.82166949287589","8.45116740188623","7.34681891382728","7.38606148951392","6.77910628875779","7.80664654139503","","6.61974896912384","6.42250790881393","6.26814299539653","6.03316548294403","6.57653495944664","7.68177022149508","8.03726026687066","8.06049036180596","8.1205238745131","10.4611374272007","9.26230986248601","6.93455398748519","6.14522602164118","5.46974052091559",
"Timor-Leste","TLS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.235","","","","","","5.646","","","3.301","","","4.05","","3.678","4.657","","","","","2.344","1.537","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81407968618437","","9.79209722107646","9.99179852036166","11.5296654427","8.09012052753819","","","","","10.5748107696662","11.3058631665468","10.7307653772208","10.080977542226","10.2209045347875","7.18872189907276","6.85168888778568","6.3526400543882","6.64133616867155","6.95782586298267","6.98481260784163","8.2016159403841","7.77126410580433","7.73430907255881","8.18944096633006","7.92556072382967","","","7.39159249584192","8.11797946146612","8.22316545223192","","","",
"Tonga","TON","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.16","","","1.3","","","","","","","","","","5.18","","","1.09","","","","","","","","","","1.054","","2.248","","","2.111","","1.652","",
"South Asia (IDA & IBRD)","TSA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36331108193892","","","","","","2.8714984635458","","","","","3.91116169185226","","","","","3.17003308484017","","3.232501737788","","","","","","7.59582975276584","6.47683021043448","7.81780734350757","6.35756829068924","4.79261898520551","4.0778870112508","4.17240444926015",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","13.17","12.76","13.03","","15.4","15.24","14.99","","8.98","7.27","6.75","6.03","6.31","6.22","6.61","8.17","9.31","9.37","22.11","21.88","21.95","19.87","18.52","19.66","19.81","18.44","17.22","16.25","15.01","14.21","13.12","12.1","10.88","10.39","10.48","8.33","7.95","6.27","5.54","4.63","5.28","4.033","3.425","3.718","2.683","2.477","2.428","3.207","","","3.523","4.206","4.446","4.383","3.361","",
"Tunisia","TUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.13","","","","","","","","15.94","","15.21","14.94","14.4","14.55","14.51","14.23","12.872","12.51","12.365","12.444","13.29","13.049","18.334","17.63","15.934","14.259","15.159","15.557","15.33","15.459","17.153","","","15.3","15.106","",
"Turkiye","TUR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","10.93","12.06","11.92","11.21","","","8.04","8.26","8.355","8.113","8.184","8.255","8.149","7.241","6.265","6.452","6.552","7.445","6.488","8.373","10.345","10.546","10.831","10.634","10.233","10.281","10.97","14.024","11.881","9.784","9.21","9.717","9.912","10.302","10.905","10.916","10.958","13.731","13.155","11.979","10.432","9.354","8.711",
"Tuvalu","TUV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.53","","","","","","","","5.525","","","","","","8.489","26.553","","","","","7.318","","",
"Tanzania","TZA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","","","","","","","","","","2.994","3.6","","","","3.299","","0.343","2.5","1.314","3.47","1.437","2.93","2.125","","","","","","1.792","","","","",
"Uganda","UGA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.6","","1.9","","","","3.6","1.401","0.881","3.551","1.91","1.566","","","3.428","","2.563","","3.416","","","",
"Ukraine","UKR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.62","7.65","8.93","11.32","11.864","11.707","11.061","10.136","9.057","8.59","7.18","6.81","6.351","6.363","8.84","8.1","7.851","7.529","7.17","9.27","9.14","9.35","9.5","8.799","8.194","9.475","9.834","","","",
"Upper middle income","UMC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16223834546886","3.0751018021452","3.28183477539669","3.50406250281814","3.68946859688103","4.30854454096054","4.41158069944216","4.54337556007101","5.03842445960068","5.34864744445998","5.47705166150489","5.79714867095563","6.32632208024871","6.18200635522144","6.04750352839894","6.04933055187283","5.75531715092687","5.71188485391005","5.58406826458554","5.91391960346687","5.37610657033019","5.38752441426396","5.30071313278798","5.16169825069402","5.21393595184661","","","5.68096786596627","6.15595056699239","6.28946354669142","6.98448406249683","6.63476188653577","","","",
"Uruguay","URY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","7.5","7.6","7.7","8.9","8.1","","","","","","7.3","6.6","11.7","","9.94","","10.7","9.1","","","8.53","8.95","8.96","8.35","9.04","10.02","11.93","11.44","9.362","10.466","12.627","15.052","16.648","16.661","12.98","12.009","10.844","9.403","8.025","7.74","7.158","6.307","6.451","6.444","6.547","7.488","7.841","7.89","8.336","8.836","10.413","9.328","7.877","8.355","8.209",
"United States","USA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","5.5","6.7","5.5","5.7","5.2","4.5","3.8","3.8","3.6","3.5","4.9","5.9","5.6","4.9","5.6","8.5","7.7","7.1","6.1","5.8","7.1","7.6","9.7","9.6","7.5","7.2","7","6.2","5.5","5.3","5.6","6.8","7.5","6.9","6.119","5.65","5.451","5","4.511","4.219","3.992","4.731","5.783","5.989","5.529","5.084","4.623","4.622","5.784","9.254","9.633","8.949","8.069","7.375","6.168","5.28","4.869","4.355","3.896","3.669","8.055","5.349","3.65","3.638","4.022",
"Uzbekistan","UZB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.4","0.4","0.4","","","","","0.4","0.4","0.4","0.3","0.4","0.3","0.2","4.99","4.89","5.04","5.36","4.96","4.87","4.86","5.09","5.15","5.16","5.83","9.35","8.98","5.293","","","","",
"St. Vincent and the Grenadines","VCT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","23.5","","","","","","","","","","","19.77","","","","","","","","","","21.1","","","","","","","18.79","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","7.01","6.34","5.11","4.98","5.81","5.89","7","8.05","11.49","12.86","13.16","10.93","9.1","7.28","9.74","10.24","9.45","7.69","6.6","8.56","10.24","11.77","11.16","11.15","14.53","13.99","13.04","16.17","16.78","15.07","10.663","8.606","7.279","6.245","6.097","7.112","6.902","6.601","7.54","","","5.319","5.045","","","7.53","","","","",
"British Virgin Islands","VGB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.93","2.87","2.29","2.33","2.26","2.76","2.12","2.25","2.14","","","2.026","","1.737","1.114","0.999","1.027","1.316","1.256","1.848","1.848","1.874","1.161","1.681","2.103","2.383","1.57","1.645","",
"Vanuatu","VUT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.006","","","4.565","1.848","","","","","","","","","5.444","4.046","","","","",
"World","WLD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.90883463064334","","5.62982900646811","","","6.24766723495896","5.54427749733772","6.14844982595919","","6.49925520944164","","5.8626277922544","5.79602448232956","5.58483376803058","","6.32819374793563","5.49058568496107","5.81551200738033","5.43976949807136","5.63368066164593","5.57737213964081","","","5.63258420913338","5.97708054082845","5.9054958526829","6.69966095784118","6.20707186901919","","","",
"Samoa","WSM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","","","","","","","","","","4.96","","","","","1.29","","","","","5.68","8.752","","8.72","","","9.4","","","","","5.048","","",
"Kosovo","XKX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.629","57","55","49.7","39.7","41.4","44.9","46.3","47.5","45.4","","","30.879","29.767","35.264","32.84","27.491","30.344","27.761","25.069","25.459","20.392","12.093","10.533","",
"Yemen, Rep.","YEM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.34","","","","","11.46","","","","","16.23","16.05","15.7","15.33","14.97","14.63","17.82","","","","13.467","","","","","","","","","","",
"South Africa","ZAF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","25.37","29.88","30.688","33.291","32.31","29.453","29.122","28.342","26.54","22.407","23.523","24.683","24.639","24.727","24.561","24.89","25.149","26.536","27.035","26.906","28.468","29.217","34.007","33.268","32.098","32.279",
"Zambia","ZMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","15","18.9","","19.7","","","15.3","","12","","12.93","","","","","15.9","","","7.93","","13.19","","7.85","","","11.888","","4.529","5.032","5.538","6.032","5.197","5.993","5.861","",
"Zimbabwe","ZWE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","10.8","","","","","7.18","","","","","","","4.96","","","6.93","","6","","","","","4.39","","","","","","","5.368","","","4.774","","","","","7.373","","9.459","10.001","9.29","",
